AuthorID,affiliatedTo
2326690,345
2372758,345
2537232,345
2544590,345
2617800,345
2659023,345
26620062,345
2672681,345
2772710,345
2808416,345
2838104,345
2841976,345
2861033,345
2968803,345
2989257,345
3025816,345
3069144,345
3077222,345
3139794,345
31499004,345
31640124,345
3192954,345
3194015,345
32295804,345
3248006,345
3263791,345
3266749,345
3267782,345
3285789,345
33480622,345
3368914,345
33990043,345
34131475,345
35300553,345
3809476,345
38200671,345
40115051,345
40401847,345
40423066,345
40646108,345
40660703,345
46618271,345
4794204,345
48351473,345
48756960,345
49270794,345
49640405,345
50527561,345
5390744,345
6028982,345
80488218,345
82857947,345
8627474,345
8752945,345
88308954,345
9208982,345
120692759,349
121510237,349
143791274,349
145382103,349
145586380,349
1711353,349
1856374,349
2117849178,349
2118154791,349
2611282,349
3165803,349
3196146,349
38764720,349
46519390,349
79629407,349
80587072,349
9289135,349
9403171,349
10116209,351
101321464,351
10238549,351
102511035,351
10684847,351
11993853,351
122050856,351
123361464,351
12587122,351
1389420807,351
1406245631,351
143616524,351
143630377,351
143672941,351
143741782,351
143794424,351
143823065,351
143867238,351
143934676,351
143983679,351
144013369,351
144158271,351
144202060,351
144204924,351
144614914,351
144685027,351
144698893,351
144867942,351
144869576,351
144935165,351
144954808,351
144984888,351
145027001,351
145031714,351
145104988,351
145140922,351
145169163,351
145213540,351
145253556,351
145254043,351
1452981772,351
145342959,351
145391847,351
145393905,351
145417249,351
145451225,351
145507765,351
145510449,351
145549505,351
145556736,351
1455811536,351
145816128,351
145834126,351
145909702,351
1471741312,351
14966740,351
15022670,351
151470385,351
15168128,351
152525387,351
152701406,351
152755696,351
153260131,351
153316212,351
1596827100,351
1678689,351
1679380,351
1680073,351
1680777,351
1689674,351
1696381,351
1700892,351
1720782061,351
1723383407,351
1732440,351
1732885,351
1736061,351
1740664,351
1742571,351
1750911,351
1752303,351
1760750,351
1765526,351
1765538,351
1779759,351
1782783,351
1785384169,351
1793365,351
1797002,351
1801298,351
1805376543,351
1806958,351
1818920,351
1854410456,351
1901939,351
1943951,351
1964551,351
1970631,351
1976005,351
1980148,351
2000501217,351
20029557,351
2020736,351
2045991,351
2052120901,351
2052926137,351
2053889116,351
2054800974,351
2055605749,351
2055742469,351
2056281981,351
2056751553,351
2056976815,351
2059389167,351
2062697140,351
2064712328,351
2064966428,351
2064971789,351
2065069446,351
2066653061,351
2067770288,351
2068239059,351
2068606961,351
2072900680,351
2082760033,351
2084276287,351
2087238865,351
2093563299,351
2107729811,351
2107902836,351
2107903806,351
2107995826,351
2108029216,351
2108180446,351
2108301535,351
2108303891,351
2108353609,351
2108398706,351
2108464731,351
2108485052,351
2108633786,351
2108709487,351
2108820609,351
2109005763,351
2109059612,351
2109064885,351
2109168016,351
2109272766,351
2109501626,351
2109516102,351
2109517420,351
2109528136,351
2109672632,351
2109717486,351
2109753669,351
2109977163,351
2110088240,351
2110124110,351
2110154374,351
2110500918,351
2110557930,351
2110614928,351
2110683334,351
2110714465,351
2110832764,351
2111057206,351
2111164245,351
2111311929,351
2112330138,351
2112487994,351
2112743037,351
2113633140,351
2113651890,351
2113720260,351
2113999576,351
2114078066,351
2114156917,351
2114163494,351
2115458568,351
2115476338,351
2115479236,351
2115567244,351
2115595183,351
2115619196,351
2115655844,351
2115702098,351
2115721841,351
2115859002,351
2115887445,351
2116308767,351
2116372219,351
2116646265,351
2116761206,351
2117077451,351
2117343674,351
2117725243,351
2118160644,351
2118211827,351
2118360844,351
2118385747,351
2118390966,351
2118466809,351
2118747156,351
2118758023,351
2118962526,351
2119455126,351
2119657909,351
2122024148,351
2130048598,351
2133093422,351
2133169693,351
2135274347,351
2136008685,351
2144130826,351
2144167794,351
2144333000,351
2144479764,351
2144613206,351
2144660954,351
2144735257,351
2144826351,351
2145459712,351
2145463935,351
2146241756,351
2146380803,351
2146661595,351
2146667740,351
2149298310,351
2149916331,351
2150607225,351
2151058591,351
2151966637,351
2152145990,351
2152147554,351
2152153112,351
2152511571,351
2152561303,351
2152827743,351
2155051858,351
2157325000,351
2158629446,351
2178247,351
2183689073,351
2265693,351
2390079,351
2408757,351
2447408,351
2459924,351
25062579,351
2514135,351
2548926,351
2569992,351
2581403,351
2599269,351
2604167,351
2664636,351
2676610,351
2693308,351
2693354,351
27029526,351
2710377,351
2775198,351
2795523,351
2883861,351
30242499,351
3032601,351
3039448,351
3041937,351
30618917,351
3085483,351
30880136,351
3113798,351
31613801,351
31649548,351
3165307,351
3168114,351
3246404,351
3254114,351
3265275,351
3286703,351
32940089,351
3314604,351
3320374,351
3340042,351
3353662,351
3431202,351
34596883,351
34620893,351
3527062,351
35776445,351
3590138,351
36022169,351
36849762,351
36945784,351
37395525,351
38156506,351
38222706,351
38329336,351
38715439,351
3910526,351
39150998,351
39287761,351
39591755,351
39696881,351
40129103,351
40365041,351
46199760,351
46398687,351
46636770,351
46827326,351
46867176,351
46912518,351
47002847,351
47130134,351
47377899,351
4782730,351
47906224,351
47943036,351
47957199,351
48082639,351
48354781,351
49178343,351
49343487,351
49420283,351
49461233,351
49528487,351
49595956,351
49640256,351
50095826,351
50461900,351
50695855,351
50815752,351
52319055,351
52493589,351
5771560,351
6635795,351
71211474,351
7239047,351
7284296,351
7330433,351
7807689,351
7823771,351
80598905,351
82093546,351
8387543,351
8775289,351
9391245,351
9502482,351
97764705,351
98264506,351
122782904,352
1398864199,352
143756261,352
144017329,352
144033347,352
1697594,352
1733300,352
1748883,352
1757805,352
1772606,352
17780378,352
1796607,352
1801266,352
1808651,352
2053004490,352
2109355537,352
2111328293,352
2163595722,352
2163598006,352
2226385,352
2229721,352
2257498,352
2313478,352
2562909,352
3000726,352
3038511,352
3293528,352
33825925,352
38291411,352
46649001,352
46977848,352
47188242,352
48284155,352
7516411,352
103773834,353
122239103,353
13819346,353
1398505439,353
1398505463,353
1398643531,353
1403404194,353
1404511422,353
144055319,353
144129720,353
144158202,353
144261235,353
144280242,353
144339506,353
144434212,353
144461956,353
144973517,353
145250899,353
145325413,353
145776828,353
145815766,353
145905328,353
1519062024,353
1576295956,353
1602006101,353
16252651,353
1682174,353
1685445,353
1693023,353
1694694,353
1699322,353
1699553,353
1708024,353
1711610,353
1712160,353
1714936,353
1715771,353
1717922,353
1718213,353
1720747,353
1723703,353
1723759,353
1725893,353
1732359,353
1749590,353
1752462,353
1756038,353
1768755954,353
1852308,353
1854465,353
1938358,353
1939006,353
2018561,353
2049857080,353
2060079399,353
2061363707,353
2061501824,353
2063962096,353
2066004507,353
2091615718,353
2094627,353
2095482,353
2098229,353
2107389564,353
2107636992,353
2109324409,353
2111498249,353
2114794017,353
2115722307,353
2116449575,353
2117352537,353
2117376008,353
2128305,353
2146267437,353
2148366511,353
2175649,353
2265772,353
2337765,353
2376708,353
2466648,353
2503182,353
2555118,353
2634871,353
2640661,353
2714284,353
2850031,353
2863531,353
2900092,353
29970640,353
3131226,353
3144552,353
31459971,353
32068471,353
3243109,353
32868771,353
3298267,353
3355010,353
33598672,353
33946569,353
34618246,353
35725371,353
37764931,353
37870783,353
3809397,353
38214234,353
39837287,353
39939945,353
40614193,353
40623140,353
4138747,353
4219233,353
46668916,353
47639314,353
47837509,353
48350499,353
48427422,353
48851561,353
49888941,353
5012442,353
50352696,353
50409874,353
50489123,353
50520070,353
70423960,353
7536938,353
7543846,353
7956905,353
8383492,353
8797188,353
89285972,353
97026688,353
105040976,354
11675891,354
118722784,354
121342983,354
12799344,354
1398671965,354
1402986701,354
143741978,354
144063510,354
144267284,354
14428920,354
144302412,354
144344681,354
144367916,354
144409625,354
144543349,354
144648192,354
145231297,354
145303689,354
145481920,354
145726167,354
145737043,354
145855523,354
145976491,354
145992089,354
1510477221,354
151480107,354
152457990,354
152996923,354
1696160,354
1716552,354
1750488,354
1753853,354
1800554,354
1800730,354
1823468,354
1848306,354
1864187,354
1908267,354
1913447,354
1947266,354
1950449,354
1960715,354
19661652,354
2054995,354
2071347740,354
2107108708,354
2107720061,354
2110883,354
2114027811,354
2114968512,354
2118417680,354
2119797519,354
2128605,354
2149265503,354
2164396,354
2221004,354
2221137,354
2328585,354
2385004,354
2415083,354
2489915,354
2526638,354
2672790,354
2674833,354
2704728,354
2730688,354
2763808,354
2786192,354
2948851,354
3001348,354
3029584,354
31154011,354
3196216,354
32269422,354
3319082,354
34627209,354
34818202,354
34849169,354
34898999,354
35232626,354
35284506,354
35316562,354
36621923,354
38188040,354
39780743,354
46454386,354
46494331,354
46574658,354
47807833,354
47960574,354
48850725,354
49699859,354
5000652,354
50661922,354
6279068,354
6389940,354
72405630,354
7546393,354
7844905,354
9392149,354
98886988,354
152290618,355
1693631,355
1710455,355
1744178,355
1761518,355
1721012,360
46921477,360
144061191,370
1938773,375
48966748,377
143708208,379
144009889,379
144067348,379
144096099,379
144539780,379
144855684,379
152695743,379
153727475,379
1685874,379
1719068,379
1723632,379
1726726,379
1734294,379
1775988,379
1838419,379
2038560,379
2054252280,379
2066177208,379
2069242983,379
2100119703,379
2107296073,379
2110342212,379
2110937684,379
2519592,379
2741890,379
2942645,379
39487011,379
48043327,379
4912705,379
50853059,379
52199131,379
103008376,381
12926433,381
1389862660,381
1390151438,381
1397423664,381
1400854717,381
1400878863,381
143655174,381
143676604,381
143689618,381
143804422,381
144030870,381
144132772,381
144355657,381
144389879,381
144411237,381
144538472,381
144580830,381
144769611,381
144924839,381
144996733,381
145003970,381
145125352,381
145179495,381
145236141,381
145372008,381
145404653,381
145457709,381
145467929,381
145532804,381
145559254,381
145602732,381
145605535,381
145626461,381
145704515,381
145888055,381
145896397,381
145976126,381
14741670,381
153441722,381
153493834,381
153880742,381
15779450,381
1680788,381
1685421,381
1691326,381
1691862,381
1699429,381
1701189,381
1706272,381
1708546,381
1720622,381
1722764,381
1736632,381
1737230,381
1740132,381
1743991,381
1766522,381
1777068,381
1782897,381
1786249,381
1795256,381
1798011,381
1798507,381
1857408,381
1868126,381
1870653,381
1895712,381
1930128,381
1967384,381
2018034,381
2028736,381
2040455,381
2047278,381
2054820066,381
2060046704,381
2060679,381
2066284562,381
2068572203,381
2070957290,381
2075396834,381
2076928720,381
2080954,381
2082053273,381
2098640851,381
2107456,381
2108061913,381
2108513551,381
2110435580,381
2112590875,381
2115257117,381
2116117413,381
2116524212,381
2116570414,381
2116672208,381
2117904596,381
2117916637,381
2118537467,381
2119078816,381
2134932,381
2142772038,381
2145497295,381
2146397025,381
2167107,381
2175775,381
2186562,381
2217032,381
2285525,381
2372068,381
2375667,381
2378033,381
2385794,381
2409102,381
2422892,381
2424742,381
2461805,381
2469414,381
2471253,381
2496695,381
2524427,381
2538990,381
2554640,381
2600086,381
2626233,381
2635930,381
2664073,381
2664317,381
2674518,381
2680237,381
2686756,381
2707375,381
2778556,381
2805191,381
2821638,381
2830238,381
2839864,381
2840298,381
2860488,381
2862455,381
2962576,381
3006923,381
3052557,381
30943096,381
31015751,381
3105442,381
31374473,381
3161399,381
3181284,381
31826868,381
32103549,381
3240344,381
32570704,381
32605790,381
3307032,381
33543704,381
33687807,381
34158710,381
3417102,381
3418358,381
3437705,381
34652404,381
34665805,381
34691827,381
3473462,381
34952963,381
35241150,381
35613612,381
3725561,381
38746648,381
40222634,381
4538578,381
4613996,381
46270580,381
46303830,381
4631386,381
46333892,381
46732983,381
47070750,381
47080338,381
47283548,381
47482385,381
47751900,381
47775651,381
48083427,381
48218280,381
48442503,381
48913435,381
49613638,381
49757691,381
50151529,381
50426876,381
50451205,381
5812123,381
5944499,381
6264480,381
6869881,381
72771605,381
7607499,381
7970736,381
9095157,381
9374807,381
97504335,381
1756099,383
1398461214,384
143757940,384
143848280,384
144113391,384
144278339,384
144286136,384
144762651,384
145150691,384
1788277,384
1943846,384
2056718858,384
2078619062,384
2153298,384
2332614,384
2630047,384
2643561,384
2676744,384
2892120,384
2982213,384
3018016,384
3237652,384
3242916,384
46910836,384
102299734,385
102893304,385
103937850,385
11388466,385
113938684,385
122104660,385
123593268,385
12558026,385
1395590497,385
1398350450,385
1403055945,385
1403055946,385
1403353407,385
1403520003,385
1404572403,385
1405380878,385
143617697,385
143623430,385
143656868,385
143663576,385
143716170,385
143776835,385
143874104,385
143904648,385
143936331,385
144061555,385
144101704,385
144245344,385
144261075,385
144262077,385
144267920,385
144277953,385
144292685,385
144327830,385
144466664,385
144480916,385
144498402,385
144535663,385
144596772,385
144676513,385
144708627,385
144762678,385
144774378,385
144846175,385
144848303,385
144922054,385
144952054,385
145169960,385
145372820,385
1453865153,385
145410834,385
145411696,385
145411697,385
145440976,385
145448619,385
145518141,385
145536952,385
145600108,385
145692740,385
145789562,385
145864185,385
145909988,385
145944235,385
145956522,385
153631332,385
1686032,385
1692236,385
1692753,385
1692982,385
1696539,385
1699337,385
1699650,385
1699999,385
1709824,385
1712041,385
1723210,385
1736477,385
1740498,385
1742152,385
1752913,385
1757629,385
1770463,385
1776444,385
1779917,385
1780393,385
1781982,385
1783374,385
1786302,385
1793625,385
1794824,385
1827864,385
1851342,385
1935435,385
1977559,385
2015193,385
2053444626,385
2053555503,385
2054579,385
2055550990,385
2057707672,385
2064238946,385
2064272572,385
2064285644,385
2064524701,385
2064774,385
2067659610,385
2071093964,385
2106084678,385
2107584622,385
2107680249,385
2109352679,385
2110304854,385
2110627166,385
2110993317,385
2115963337,385
2126033,385
2144807674,385
2149520843,385
2153848,385
21602478,385
2163903,385
2165314,385
2192675,385
2216754,385
2283600,385
2287198,385
2294025,385
2308430,385
2317007,385
2337897,385
2346028,385
2377813,385
2399659,385
2403354,385
2458527,385
2595143,385
2598768,385
2616466,385
2635321,385
2700496,385
2732737,385
2752909,385
2788012,385
2796371,385
2796644,385
2814229,385
2880979,385
28825036,385
2883039,385
2891080,385
2892978,385
2901330,385
2927856,385
2952704,385
2988553,385
3017159,385
30716144,385
3077876,385
31272520,385
3147886,385
32106860,385
3289186,385
3291812,385
32951485,385
3297491,385
3320415,385
33662880,385
33688051,385
33907465,385
34463429,385
34601420,385
35011876,385
35049099,385
35073018,385
36060987,385
3696905,385
37192845,385
37361895,385
37472233,385
39023323,385
39532631,385
40169296,385
40214487,385
41203992,385
4408876,385
4553208,385
46506792,385
46630500,385
47456718,385
47502215,385
47713894,385
48189329,385
48314766,385
48539524,385
48872062,385
49849705,385
49852735,385
49867459,385
50256071,385
50366818,385
5515370,385
5654055,385
6061903,385
6305788,385
71841876,385
7706346,385
7720925,385
79440815,385
93672030,385
9368519,385
98046061,385
9952952,385
101073412,388
11251989,388
1401674399,388
1403807188,388
144360752,388
144463021,388
144665174,388
144881462,388
145014386,388
145219691,388
145927530,388
1688305,388
1704341,388
1704595,388
1705495,388
1729320,388
1729506,388
1733297,388
1749128,388
1755905,388
1772256,388
1775166,388
1796949,388
1901271,388
2062659,388
2206084,388
2242530,388
2271468,388
2314289,388
2331341,388
2349020,388
2457788,388
2500309,388
2508950,388
2546098,388
2553010,388
2597422,388
2644333,388
2752066,388
2772474,388
2792604,388
2793538,388
2794131,388
2811322,388
2932952,388
30354442,388
3073688,388
32008049,388
32131861,388
3249177,388
3358340,388
33811289,388
33907817,388
34738242,388
34838530,388
39033884,388
40148243,388
40341757,388
4231752,388
46507062,388
4729239,388
48562031,388
49092079,388
5252106,388
5690064,388
6012666,388
7158814,388
123414905,391
143803534,391
144158811,391
144756936,391
145718265,391
145863568,391
1742528,391
1786401,391
1798505,391
2068043647,391
2078953828,391
2099488577,391
2110092635,391
2112634795,391
2141562040,391
2429747,391
2640279,391
2848281,391
2866780,391
32261145,391
37805305,391
46396571,391
48267367,391
49059481,391
50739625,391
8486075,391
9956084,391
37013629,394
121269935,395
14338638,395
143949857,395
144364956,395
144561277,395
144902935,395
144905110,395
144925520,395
144957197,395
145902987,395
153680656,395
1681758,395
1692572,395
1693149,395
1697924,395
1710992,395
1713795,395
1717110,395
1724952,395
1729109,395
1781580,395
1806639,395
1809044,395
1838813,395
1975196,395
2053934663,395
2064144100,395
2067186090,395
2067955014,395
2107370958,395
2110007560,395
2110069912,395
2110249837,395
2110718290,395
2112677491,395
2114144904,395
2127526,395
2151965598,395
2152302450,395
2153393224,395
2321422,395
2336633,395
2441457,395
2569015,395
2612459,395
2714970,395
2757078,395
2776145,395
2820293,395
2893385,395
2911370,395
3013580,395
3017868,395
3158857,395
31778049,395
3210824,395
3265031,395
3347976,395
3419490,395
35637603,395
37013629,395
37331935,395
39983984,395
40256874,395
47544897,395
48391038,395
49332645,395
49691013,395
50709922,395
70378391,395
91800060,395
9745969,395
3199914,396
143736644,400
1680792,402
3175343,402
39279223,402
9784163,402
116016949,403
116392473,403
143760644,403
144055227,403
144772644,403
145012752,403
1693999,403
2111143576,403
2155846,403
2193197,403
2644410,403
2731467,403
27598086,403
31670561,403
3170848,403
32236532,403
38656397,403
46919928,403
143683998,404
143686714,404
144481866,404
144968710,404
145734552,404
145928614,404
153811736,404
1597770228,404
1693975,404
1701775,404
1732705,404
1735977,404
1752952,404
1778544,404
1789231,404
1893913,404
2072425643,404
2200826,404
2211741,404
2385726,404
2413210,404
2498284,404
2768543,404
34622292,404
35078193,404
35104040,404
35193947,404
35206224,404
47330813,404
48084745,404
48099787,404
11213556,406
1691898,406
3092959,406
50113594,406
1691898,407
143684647,408
144027971,408
144679212,408
144853116,408
144900923,408
1689610,408
1696799,408
1711763,408
1721018,408
1724954,408
1725787,408
1743796,408
1749475,408
1764476,408
1858579,408
1958779,408
1979786,408
2051925,408
2052830425,408
2075482569,408
2084511729,408
2157835870,408
2196158,408
2205013,408
2215542,408
2242758,408
2362407,408
2377878,408
2443288,408
2463321,408
2476745,408
2688988,408
2695548,408
2718780,408
2776035,408
2872318,408
30258243,408
3081501,408
3119103,408
3151259,408
3203581,408
3348245,408
3355794,408
36093513,408
39760850,408
40394793,408
40475383,408
48333776,408
48661365,408
49895001,408
50020864,408
97086354,408
12148055,409
121679198,409
143863964,409
143894891,409
144046599,409
144117706,409
144144027,409
144239757,409
144275801,409
144302675,409
144535340,409
144872004,409
144877016,409
144929642,409
144987292,409
145398628,409
145417534,409
145801638,409
1686022,409
1690611,409
1705408,409
1726461,409
1732556,409
1740880,409
1804703,409
1815060,409
1823411,409
1890284,409
1942955,409
1969068,409
2007531510,409
2026849,409
2053633522,409
2054241,409
2059735197,409
2067382997,409
2067784668,409
2113616539,409
2114899394,409
2118534,409
2118717230,409
2149532979,409
2157835870,409
2173900,409
2257144,409
2319887,409
2404207,409
2417546,409
2518631,409
2532315,409
2535287,409
2707214,409
2750818,409
2791125,409
2867635,409
2928785,409
2976854,409
3024215,409
3047697,409
3077610,409
3133991,409
3212802,409
3251678,409
3272893,409
32866621,409
3287522,409
34772499,409
38549616,409
38819702,409
38882441,409
39976184,409
40370638,409
40637073,409
4636357,409
48238173,409
50174525,409
50340923,409
51071659,409
65879236,409
93432254,409
104080218,410
115354837,410
1400694037,410
143977354,410
144683325,410
145242734,410
145337106,410
1679753,410
1704588,410
1707271,410
1737428,410
1853615,410
1875823,410
2023950,410
2055690917,410
2056884250,410
2061530219,410
2109458993,410
2111010157,410
2114598403,410
2153305641,410
2334520,410
2385983,410
2405628,410
2423497,410
2995596,410
32078877,410
3620707,410
3726358,410
37286411,410
46464179,410
47785967,410
48016596,410
48212066,410
6674999,410
10512434,412
11132766,412
123402533,412
123856769,412
1387878041,412
1398315116,412
1402975147,412
143626870,412
143634393,412
143666446,412
143677016,412
143757537,412
143779053,412
143784265,412
143801711,412
143812191,412
143867341,412
144028064,412
144053687,412
144112511,412
144179714,412
144272453,412
144313415,412
144372363,412
144377686,412
144441748,412
144522806,412
144666751,412
144677904,412
144721482,412
144808138,412
144811496,412
144856857,412
144934701,412
144947410,412
145058272,412
145139743,412
145194638,412
145198179,412
145215474,412
145253787,412
145266621,412
145277470,412
145321771,412
145395455,412
145412011,412
145420180,412
145503401,412
1455891742,412
145611269,412
145624835,412
145627509,412
145629164,412
145634149,412
145749443,412
145847131,412
145873643,412
145882781,412
145941159,412
145963427,412
152150968,412
152883679,412
153242788,412
153263589,412
153345201,412
153369302,412
153701268,412
153824195,412
16512130,412
1682418,412
1684010,412
16843665,412
1685689,412
16875685,412
1689495,412
1690630,412
1690709,412
1695275,412
1697133,412
1698208,412
1699107,412
1701451,412
1704039,412
1704263,412
1704344,412
1706816,412
1707850,412
1710236,412
1711558,412
1712308,412
1712865,412
1712991,412
1715825,412
1716227,412
1718611,412
1720857,412
1723233,412
1727257,412
1729905,412
1731014,412
1732053,412
1735228,412
1736425,412
1737322,412
1738536,412
1739308,412
1740300,412
1740500,412
1744041,412
1749064,412
1755187,412
1759369,412
1766703,412
1767364,412
1774039,412
1774515,412
1780080,412
1781292,412
1781565,412
1782589,412
1784851,412
1785086,412
1786444,412
1795578,412
1808676,412
1820908,412
1826237,412
1839363,412
1846370,412
1855133,412
1855784,412
1882932,412
1922753,412
19319499,412
1933403,412
1944330,412
1956222,412
1962064,412
1973186,412
1978437,412
1984030,412
1993357,412
2012679,412
2037842,412
2043490,412
2052370547,412
2053125787,412
2053450777,412
2053677105,412
2053777930,412
2055593,412
2057155807,412
2057667806,412
2058292995,412
2060471826,412
2064641451,412
2064776984,412
2065116855,412
2067820053,412
2067930817,412
2070677950,412
2071376,412
2072383581,412
2075579059,412
2079159364,412
2085742,412
2087139,412
2094342335,412
2106134119,412
2107940019,412
2109341239,412
2109570447,412
2109862994,412
2109993277,412
2110200935,412
2110447955,412
2110909951,412
2111766588,412
2115282352,412
2115307543,412
2115326739,412
2116316440,412
2117881943,412
2118044692,412
2118445583,412
2118526224,412
2118965263,412
2119394814,412
2128242,412
2141915,412
2143986037,412
2144288894,412
2145952747,412
2146114391,412
2157169752,412
2157945523,412
2159794,412
2189159,412
2193254,412
2211263,412
2231292,412
2231831,412
2235517,412
2238763,412
2263463,412
2341387,412
2348862,412
2357983,412
2372800,412
2424352,412
2453875,412
2474650,412
2481202,412
2499047,412
2500466,412
2514195,412
2535094,412
2542089,412
2545199,412
2580470,412
2581385,412
2623914,412
2624289,412
2636229,412
2665635,412
2677598,412
2692987,412
2695254,412
2696176,412
2722392,412
2732435,412
2739350,412
2781134,412
2785830,412
2798041,412
2823536,412
2849034,412
2904790,412
2909320,412
2912842,412
2938842,412
2963462,412
30094424,412
3020839,412
3027446,412
3039336,412
30693726,412
3080747,412
3099493,412
3122752,412
3136303,412
3142068,412
31428221,412
31536502,412
31651864,412
31821767,412
32253768,412
32289854,412
3233207,412
3234142,412
3239677,412
3249422,412
32538203,412
3255019,412
3274372,412
33421444,412
3349882,412
3351526,412
3360246,412
34019307,412
34641476,412
34730407,412
34749537,412
34896449,412
34901251,412
34955951,412
35121277,412
35154473,412
35229948,412
35413069,412
35846319,412
36094311,412
36376985,412
36390931,412
37609927,412
37810307,412
38363903,412
38710191,412
38940652,412
39311329,412
3932492,412
39411460,412
39536844,412
39680141,412
39811558,412
40031121,412
40088951,412
40179523,412
40193335,412
40374464,412
40589056,412
41197234,412
46918566,412
47733712,412
47756328,412
47756656,412
47913532,412
48643304,412
48775866,412
48878076,412
49365095,412
49488601,412
50281905,412
50498088,412
50573184,412
50680099,412
69847418,412
70312893,412
70341848,412
7458022,412
7993151,412
80108223,412
8946722,412
102674343,417
12449007,417
1404656838,417
144250889,417
144877853,417
145200175,417
145217895,417
1712586,417
1732280,417
1926432,417
1937157,417
2012715,417
2072657,417
2100443,417
2233669,417
2391819,417
2741887,417
2748312,417
2923206,417
3017433,417
30192078,417
3076133,417
34508613,417
39525950,417
40191926,417
47264767,417
47387337,417
48738422,417
48806840,417
6423236,417
7465342,417
10127169,418
1404644448,418
143602141,418
143937132,418
144033462,418
144764367,418
145134808,418
1704409,418
1732280,418
1742135,418
1761103,418
1820777,418
1892041,418
2007547876,418
2018523,418
2058872,418
2101730,418
2107466658,418
2108195,418
2111465410,418
2130620,418
2155389841,418
2238841,418
2301680,418
2516040,418
2608904,418
2652072,418
26621894,418
2782714,418
2824500,418
3003738,418
3029082,418
3210618,418
3306136,418
36508529,418
39775678,418
50017718,418
80724002,418
144703668,429
2054362383,429
12479711,438
1387796874,438
144996383,438
153277233,438
1692818,438
1701195,438
1701518,438
1709543,438
1715953,438
1717776,438
1727495,438
1728876,438
1738700,438
1748968,438
1753261,438
1771530,438
1876181,438
2045915,438
2085687919,438
2142183,438
2217980,438
2257145,438
2384838,438
2477518,438
2660223,438
2675335,438
2898665,438
3040550,438
3106211,438
34955709,438
48948093,438
50453760,438
69330953,438
9256337,438
102967240,439
104103067,439
116491218,439
121759102,439
12833319,439
1380258214,439
1397312794,439
1399066120,439
1402675594,439
143805915,439
144017931,439
144055676,439
144096985,439
144305878,439
144316661,439
144410963,439
144492524,439
144502520,439
144517426,439
144614309,439
144804200,439
144847596,439
144883384,439
144891782,439
144958605,439
145122944,439
145136049,439
145214888,439
145441940,439
145563465,439
145820374,439
145885684,439
145967056,439
145980949,439
152352791,439
1591143181,439
1688181,439
1688246,439
1690653,439
1692339,439
1693135,439
1696826,439
1696880,439
1697413,439
1716507,439
1721050,439
1721446,439
1721801,439
1729648,439
1730838,439
1731259,439
1732346,439
1733259,439
17434392,439
1745732,439
1746932,439
1751302,439
1762101,439
1762240,439
1765737,439
1774579,439
1794954,439
1796335,439
1799519,439
1800421,439
1805362,439
1807080,439
1807197,439
1852241,439
1986103,439
1990255,439
2016914,439
2057490461,439
2057544908,439
2058738331,439
2068153936,439
2072510260,439
2074059438,439
2075411328,439
2079681794,439
2081572,439
2085584309,439
2100737,439
2108195736,439
2108266290,439
2108661679,439
2109485114,439
2110213256,439
2110764012,439
2111062938,439
2112772184,439
2115268011,439
2115314089,439
2119474,439
2142291,439
2144470068,439
2149626,439
2152960206,439
2168405,439
2187630265,439
2196760,439
2203239,439
2248336,439
2264411,439
2282484,439
2293327,439
2312012,439
2363162,439
2370765,439
2385092,439
2398490,439
2411008,439
2415570,439
2418520,439
2496412,439
2502152,439
2510990,439
2516142,439
2520661,439
2590785,439
2629356,439
2717995,439
2767134,439
2785521,439
2807811,439
2909032,439
2941401,439
2952777,439
29614547,439
2996331,439
3064662,439
3069160,439
3077223,439
3116709,439
3130599,439
3132125,439
3139470,439
3198041,439
32110594,439
3219867,439
32791383,439
33901316,439
3439407,439
34840427,439
35138813,439
35730868,439
37737599,439
38212181,439
39205422,439
39243526,439
3966889,439
40438161,439
40585696,439
40654353,439
46378362,439
46707281,439
47525872,439
47735253,439
48647163,439
48931743,439
49535686,439
49957601,439
50462062,439
50481005,439
50539974,439
6575938,439
66414942,439
8361225,439
8571043,439
8815606,439
9164341,439
94026392,439
98163170,439
10064637,446
102993059,446
1399266866,446
1414111418,446
143634978,446
144005183,446
144664362,446
145672842,446
145716974,446
145748772,446
1684573,446
1724402,446
1746075,446
1755766,446
1778363,446
1803408,446
1932560,446
2046563,446
2108963430,446
2113934,446
2130172295,446
2305058,446
2757514,446
3249325,446
40213379,446
46851981,446
7716893,446
8367715,446
95336570,446
1398517004,455
143605195,455
143708084,455
143743807,455
144055367,455
144083010,455
144131326,455
144383826,455
144557062,455
1694279,455
1727766,455
1733794,455
1762477,455
1795947,455
1796197,455
1963536,455
2040565,455
2065878297,455
2069984823,455
2097574518,455
2139764593,455
2157825932,455
2167384,455
2366301,455
2437538,455
2448126,455
2450396,455
2473595,455
2654208,455
2672422,455
2729300,455
2870493,455
31146478,455
3141061,455
3248423,455
33010415,455
3312088,455
3413741,455
35525979,455
35864052,455
37736639,455
47877616,455
47902514,455
49791682,455
5227071,455
7410831,455
92363972,455
1932728,472
145786090,481
11064164,515
11169951,515
1388323541,515
1388775848,515
1395905897,515
1397958297,515
1398079729,515
1399042849,515
1399302679,515
1402983520,515
143619356,515
143700450,515
143763011,515
143804345,515
144275050,515
144830983,515
145128145,515
145325898,515
